dispatching_base_num,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,SR_Flag
B00254,11/1/2019 16:05,11/1/2019 17:00,138,246,
B00254,11/1/2019 16:45,11/1/2019 17:28,138,229,
B00254,11/1/2019 16:57,11/1/2019 17:06,100,163,
B00254,11/1/2019 16:32,11/1/2019 18:05,161,132,
B00254,11/1/2019 16:54,11/1/2019 18:19,163,265,
B00254,11/1/2019 16:44,11/1/2019 17:09,18,213,
B00254,11/1/2019 16:44,11/1/2019 18:39,138,49,
B00254,11/1/2019 16:21,11/1/2019 16:46,229,239,
B00254,11/1/2019 16:08,11/1/2019 17:14,163,69,
B00254,11/1/2019 16:40,11/1/2019 17:56,138,265,
B00254,11/1/2019 16:32,11/1/2019 16:48,161,237,
B00254,11/1/2019 16:22,11/1/2019 17:28,265,170,
B00254,11/1/2019 16:47,11/1/2019 17:40,140,130,
B00254,11/1/2019 16:11,11/1/2019 18:06,163,265,
B00254,11/1/2019 16:47,11/1/2019 18:48,161,265,
B00254,11/1/2019 16:01,11/1/2019 16:16,261,67,
B00254,11/1/2019 16:16,11/1/2019 17:19,163,1,
B00255,11/1/2019 16:00,11/1/2019 17:00,264,264,
B00256,11/1/2019 16:59,11/1/2019 18:19,264,264,
B00256,11/1/2019 16:33,11/1/2019 17:29,264,264,
B00256,11/1/2019 16:01,11/1/2019 17:16,264,264,
B00256,11/1/2019 16:22,11/1/2019 17:15,264,264,
B00256,11/1/2019 16:47,11/1/2019 17:40,264,264,
B00256,11/1/2019 16:11,11/1/2019 18:06,264,264,
B00256,11/1/2019 16:54,11/1/2019 17:13,264,264,
B00256,11/1/2019 16:30,11/1/2019 17:00,264,264,
B00256,11/1/2019 16:59,11/1/2019 17:20,264,264,
B00256,11/1/2019 16:02,11/1/2019 16:55,264,264,
B00256,11/1/2019 16:12,11/1/2019 17:34,264,264,
B00256,11/1/2019 16:07,11/1/2019 17:46,264,264,
B00256,11/1/2019 16:14,11/1/2019 18:57,264,264,
B00256,11/1/2019 16:41,11/1/2019 17:31,264,264,
B00256,11/1/2019 16:19,11/1/2019 17:20,264,264,
B00256,11/1/2019 16:18,11/1/2019 17:39,264,264,
B00256,11/1/2019 16:36,11/1/2019 17:48,264,264,
B00256,11/1/2019 16:11,11/1/2019 18:01,264,264,
B00256,11/1/2019 16:47,11/1/2019 18:11,264,264,
B00256,11/1/2019 16:40,11/1/2019 18:56,264,264,
B00256,11/1/2019 16:02,11/1/2019 17:09,264,264,
B00256,11/1/2019 16:55,11/1/2019 18:04,264,264,
B00256,11/1/2019 16:17,11/1/2019 17:05,264,264,
B00256,11/1/2019 16:58,11/1/2019 17:41,264,264,
B00256,11/1/2019 16:20,11/1/2019 17:29,264,264,
B00256,11/1/2019 16:30,11/1/2019 17:48,264,264,
B00256,11/1/2019 16:56,11/1/2019 17:40,264,264,
B00256,11/1/2019 16:04,11/1/2019 17:48,264,264,
B00256,11/1/2019 16:09,11/1/2019 16:38,264,264,
B00256,11/1/2019 16:13,11/1/2019 17:07,264,264,
B00256,11/1/2019 16:29,11/1/2019 17:44,264,264,
B00256,11/1/2019 16:13,11/1/2019 16:50,264,264,
B00256,11/1/2019 16:23,11/1/2019 17:30,264,264,
B00256,11/1/2019 16:32,11/1/2019 17:23,264,264,
B00256,11/1/2019 16:37,11/1/2019 17:51,264,264,
B00256,11/1/2019 16:32,11/1/2019 17:45,264,264,
B00256,11/1/2019 16:28,11/1/2019 17:23,264,264,
B00256,11/1/2019 16:20,11/1/2019 18:10,264,264,
B00256,11/1/2019 16:25,11/1/2019 17:40,264,264,
B00256,11/1/2019 16:29,11/1/2019 17:32,264,264,
B00256,11/1/2019 16:41,11/1/2019 16:54,264,264,
B00256,11/1/2019 16:59,11/1/2019 18:18,264,264,
B00256,11/1/2019 16:15,11/1/2019 16:24,264,264,
B00256,11/1/2019 16:29,11/1/2019 17:34,264,264,
B00256,11/1/2019 16:00,11/1/2019 17:06,264,264,
B00256,11/1/2019 16:29,11/1/2019 17:38,264,264,
B00256,11/1/2019 16:52,11/1/2019 17:36,264,264,
B00256,11/1/2019 16:55,11/1/2019 18:09,264,264,
B00256,11/1/2019 16:37,11/1/2019 17:28,264,264,
B00256,11/1/2019 16:41,11/1/2019 17:22,264,264,
B00256,11/1/2019 16:07,11/1/2019 16:49,264,264,
B00256,11/1/2019 16:01,11/1/2019 17:31,264,264,
B00256,11/1/2019 16:32,11/1/2019 17:49,264,264,
B00256,11/1/2019 16:54,11/1/2019 17:43,264,264,
B00256,11/1/2019 16:29,11/1/2019 17:21,264,264,
B00256,11/1/2019 16:49,11/1/2019 18:09,264,264,
B00256,11/1/2019 16:30,11/1/2019 17:46,264,264,
B00256,11/1/2019 16:18,11/1/2019 16:59,264,264,
B00256,11/1/2019 16:06,11/1/2019 16:56,264,264,
B00256,11/1/2019 16:27,11/1/2019 17:50,264,264,
B00256,11/1/2019 16:31,11/1/2019 16:48,264,264,
B00256,11/1/2019 16:08,11/1/2019 17:36,264,264,
B00256,11/1/2019 16:54,11/1/2019 17:53,264,264,
B00256,11/1/2019 16:57,11/1/2019 17:51,264,264,
B00256,11/1/2019 16:39,11/1/2019 17:48,264,264,
B00256,11/1/2019 16:28,11/1/2019 17:13,264,264,
B00256,11/1/2019 16:31,11/1/2019 17:38,264,264,
B00256,11/1/2019 16:09,11/1/2019 16:54,264,264,
B00256,11/1/2019 16:31,11/1/2019 17:35,264,264,
B00256,11/1/2019 16:07,11/1/2019 16:48,264,264,
B00256,11/1/2019 16:31,11/1/2019 17:46,264,264,
B00256,11/1/2019 16:04,11/1/2019 17:20,264,264,
B00256,11/1/2019 16:25,11/1/2019 17:28,264,264,
B00256,11/1/2019 16:34,11/1/2019 17:53,264,264,
B00256,11/1/2019 16:53,11/1/2019 17:53,264,264,
B00256,11/1/2019 16:07,11/1/2019 17:26,264,264,
B00256,11/1/2019 16:45,11/1/2019 18:28,264,264,
B00256,11/1/2019 16:28,11/1/2019 17:33,264,264,
B00256,11/1/2019 16:10,11/1/2019 17:48,264,264,
B00256,11/1/2019 16:19,11/1/2019 17:50,264,264,
B00256,11/1/2019 16:54,11/1/2019 18:01,264,264,
B00271,11/1/2019 16:32,11/1/2019 17:15,264,41,
B00271,11/1/2019 16:43,11/1/2019 17:07,264,161,
B00271,11/1/2019 16:04,11/1/2019 17:18,264,87,
B00271,11/1/2019 16:24,11/1/2019 16:49,264,221,
B00271,11/1/2019 16:31,11/1/2019 17:22,264,172,
B00271,11/1/2019 16:05,11/1/2019 17:26,264,140,
B00271,11/1/2019 16:56,11/1/2019 17:08,264,237,
B00271,11/1/2019 16:38,11/1/2019 16:41,264,239,
B00272,11/1/2019 16:34,11/1/2019 17:34,264,264,
B00272,11/1/2019 16:30,11/1/2019 17:30,264,264,
B00272,11/1/2019 16:30,11/1/2019 17:57,264,264,
B00272,11/1/2019 16:00,11/1/2019 17:00,264,264,
B00272,11/1/2019 16:00,11/1/2019 16:58,264,264,
B00272,11/1/2019 16:00,11/1/2019 18:35,264,264,
B00277,11/1/2019 16:49,11/1/2019 17:32,264,264,
B00277,11/1/2019 16:01,11/1/2019 16:32,264,264,
B00277,11/1/2019 16:44,11/1/2019 18:17,264,264,
B00280,11/1/2019 16:28,11/1/2019 17:15,264,264,
B00280,11/1/2019 16:39,11/1/2019 17:19,264,264,
B00280,11/1/2019 16:37,11/1/2019 17:14,264,264,
B00290,11/1/2019 16:18,11/1/2019 16:23,173,173,
B00290,11/1/2019 16:40,11/1/2019 16:47,129,129,
B00310,11/1/2019 16:03,11/1/2019 16:32,264,126,
B00310,11/1/2019 16:33,11/1/2019 16:59,264,69,
B00310,11/1/2019 16:23,11/1/2019 17:03,264,51,
B00310,11/1/2019 16:07,11/1/2019 16:31,264,127,
B00310,11/1/2019 16:13,11/1/2019 16:27,264,248,
B00310,11/1/2019 16:38,11/1/2019 16:40,264,213,
B00310,11/1/2019 16:51,11/1/2019 17:07,264,182,
B00310,11/1/2019 16:29,11/1/2019 16:54,264,159,
B00310,11/1/2019 16:58,11/1/2019 17:41,264,248,
B00310,11/1/2019 16:25,11/1/2019 16:37,264,242,
B00310,11/1/2019 16:45,11/1/2019 17:56,264,136,
B00310,11/1/2019 16:04,11/1/2019 16:18,264,20,
B00310,11/1/2019 16:52,11/1/2019 17:00,264,78,
B00310,11/1/2019 16:32,11/1/2019 17:37,264,31,
B00310,11/1/2019 16:34,11/1/2019 16:48,264,159,
B00310,11/1/2019 16:03,11/1/2019 16:28,264,242,
B00310,11/1/2019 16:34,11/1/2019 17:12,264,126,
B00310,11/1/2019 16:10,11/1/2019 16:32,264,42,
B00310,11/1/2019 16:36,11/1/2019 16:39,264,248,
B00310,11/1/2019 16:22,11/1/2019 16:34,264,248,
B00310,11/1/2019 16:10,11/1/2019 16:12,264,212,
B00310,11/1/2019 16:15,11/1/2019 16:53,264,119,
B00310,11/1/2019 16:59,11/1/2019 17:06,264,235,
B00310,11/1/2019 16:27,11/1/2019 17:15,264,51,
B00310,11/1/2019 16:17,11/1/2019 16:59,264,69,
B00310,11/1/2019 16:28,11/1/2019 16:30,264,182,
B00310,11/1/2019 16:42,11/1/2019 16:49,264,32,
B00310,11/1/2019 16:55,11/1/2019 17:04,264,32,
B00310,11/1/2019 16:22,11/1/2019 16:45,264,120,
B00310,11/1/2019 16:59,11/1/2019 17:16,264,243,
B00310,11/1/2019 16:17,11/1/2019 16:40,264,213,
B00310,11/1/2019 16:51,11/1/2019 18:03,264,265,
B00310,11/1/2019 16:28,11/1/2019 16:46,264,126,
B00310,11/1/2019 16:29,11/1/2019 16:39,264,248,
B00310,11/1/2019 16:47,11/1/2019 16:58,264,182,
B00310,11/1/2019 16:07,11/1/2019 16:31,264,81,
B00310,11/1/2019 16:05,11/1/2019 16:36,264,74,
B00310,11/1/2019 16:14,11/1/2019 16:24,264,182,
B00310,11/1/2019 16:46,11/1/2019 16:56,264,213,
B00310,11/1/2019 16:22,11/1/2019 16:54,264,213,
B00310,11/1/2019 16:53,11/1/2019 17:24,264,119,
B00310,11/1/2019 16:07,11/1/2019 16:36,264,147,
B00318,11/1/2019 16:04,11/1/2019 16:04,264,76,
B00318,11/1/2019 16:39,11/1/2019 16:47,264,188,
B00318,11/1/2019 16:31,11/1/2019 16:31,264,89,
B00319,11/1/2019 16:02,11/1/2019 16:12,149,210,
B00319,11/1/2019 16:26,11/1/2019 16:58,210,67,
B00319,11/1/2019 16:02,11/1/2019 16:04,55,150,
B00319,11/1/2019 16:08,11/1/2019 16:17,210,210,
B00319,11/1/2019 16:41,11/1/2019 17:22,155,132,
B00337,11/1/2019 16:16,11/1/2019 16:49,264,264,
B00337,11/1/2019 16:12,11/1/2019 16:26,264,264,
B00337,11/1/2019 16:41,11/1/2019 16:58,264,264,
B00337,11/1/2019 16:36,11/1/2019 19:02,264,264,
B00337,11/1/2019 16:49,11/1/2019 17:08,264,264,
B00337,11/1/2019 16:05,11/1/2019 16:34,264,264,
B00337,11/1/2019 16:50,11/1/2019 17:16,264,264,
B00337,11/1/2019 16:24,11/1/2019 16:39,264,264,
B00346,11/1/2019 16:50,11/1/2019 17:02,264,264,
B00346,11/1/2019 16:05,11/1/2019 16:15,264,264,
B00346,11/1/2019 16:28,11/1/2019 16:38,264,264,
B00350,11/1/2019 16:19,11/1/2019 16:47,264,56,
B00350,11/1/2019 16:10,11/1/2019 16:21,264,129,
B00350,11/1/2019 16:34,11/1/2019 16:49,264,82,
B00350,11/1/2019 16:42,11/1/2019 16:48,264,93,
B00350,11/1/2019 16:39,11/1/2019 16:54,264,173,
B00350,11/1/2019 16:34,11/1/2019 16:51,264,173,
B00350,11/1/2019 16:58,11/1/2019 17:12,264,260,
B00350,11/1/2019 16:05,11/1/2019 16:20,264,173,
B00350,11/1/2019 16:52,11/1/2019 17:24,264,129,
B00350,11/1/2019 16:03,11/1/2019 16:16,264,196,
B00350,11/1/2019 16:37,11/1/2019 17:58,264,29,
B00369,11/1/2019 16:27,11/1/2019 16:37,264,264,
B00369,11/1/2019 16:40,11/1/2019 18:20,264,264,
B00381,11/1/2019 16:37,11/1/2019 18:06,264,264,
B00381,11/1/2019 16:24,11/1/2019 18:43,264,264,
B00381,11/1/2019 16:09,11/1/2019 16:39,264,264,
B00381,11/1/2019 16:59,11/1/2019 17:21,264,264,
B00381,11/1/2019 16:36,11/1/2019 17:55,264,264,
B00381,11/1/2019 16:01,11/1/2019 16:03,264,264,
B00381,11/1/2019 16:08,11/1/2019 16:16,264,264,
B00387,11/1/2019 16:28,11/1/2019 18:19,264,264,
B00419,11/1/2019 16:46,11/1/2019 16:51,51,58,
B00419,11/1/2019 16:57,11/1/2019 17:03,182,250,
B00429,11/1/2019 16:37,11/1/2019 16:47,264,264,
B00429,11/1/2019 16:51,11/1/2019 16:57,264,264,
B00429,11/1/2019 16:10,11/1/2019 16:22,264,264,
B00429,11/1/2019 16:23,11/1/2019 16:43,264,264,
B00429,11/1/2019 16:00,11/1/2019 16:06,264,264,
B00445,11/1/2019 16:43,11/1/2019 17:19,135,208,
B00445,11/1/2019 16:28,11/1/2019 16:42,15,53,
B00445,11/1/2019 16:09,11/1/2019 17:03,252,132,
B00445,11/1/2019 16:17,11/1/2019 16:21,252,252,
B00445,11/1/2019 16:33,11/1/2019 16:41,15,15,
B00445,11/1/2019 16:46,11/1/2019 16:52,15,15,
B00445,11/1/2019 16:57,11/1/2019 17:02,15,15,
B00445,11/1/2019 16:31,11/1/2019 16:43,252,252,
B00445,11/1/2019 16:54,11/1/2019 17:00,252,252,
B00445,11/1/2019 16:31,11/1/2019 16:40,175,175,
B00445,11/1/2019 16:12,11/1/2019 16:41,101,252,
B00445,11/1/2019 16:28,11/1/2019 16:46,192,16,
B00445,11/1/2019 16:09,11/1/2019 17:06,16,265,
B00445,11/1/2019 16:20,11/1/2019 16:36,252,138,
B00446,11/1/2019 16:20,11/1/2019 17:14,138,264,
B00446,11/1/2019 16:19,11/1/2019 18:12,132,264,
B00446,11/1/2019 16:00,11/1/2019 16:40,164,264,
B00446,11/1/2019 16:04,11/1/2019 17:02,161,264,
B00446,11/1/2019 16:55,11/1/2019 17:16,170,264,
B00448,11/1/2019 16:12,11/1/2019 16:38,264,264,
B00448,11/1/2019 16:19,11/1/2019 16:24,264,264,
B00448,11/1/2019 16:19,11/1/2019 16:40,264,264,
B00448,11/1/2019 16:44,11/1/2019 17:48,264,264,
B00448,11/1/2019 16:53,11/1/2019 17:26,264,264,
B00449,11/1/2019 16:06,11/1/2019 16:06,264,264,
B00449,11/1/2019 16:35,11/1/2019 16:57,264,264,
B00449,11/1/2019 16:19,11/1/2019 16:25,264,264,
B00449,11/1/2019 16:12,11/1/2019 16:22,264,264,
B00449,11/1/2019 16:31,11/1/2019 16:42,264,264,
B00449,11/1/2019 16:58,11/1/2019 17:15,264,264,
B00449,11/1/2019 16:34,11/1/2019 17:00,264,264,
B00449,11/1/2019 16:19,11/1/2019 16:30,264,264,
B00449,11/1/2019 16:47,11/1/2019 16:54,264,264,
B00457,11/1/2019 16:12,11/1/2019 16:28,264,167,
B00457,11/1/2019 16:00,11/1/2019 16:10,264,136,
B00457,11/1/2019 16:49,11/1/2019 17:17,264,182,
B00457,11/1/2019 16:28,11/1/2019 16:29,264,159,
B00457,11/1/2019 16:59,11/1/2019 17:12,264,248,
B00457,11/1/2019 16:37,11/1/2019 17:44,264,100,
B00457,11/1/2019 16:07,11/1/2019 16:08,264,182,
B00457,11/1/2019 16:27,11/1/2019 16:42,264,126,
B00457,11/1/2019 16:58,11/1/2019 17:50,264,182,
B00457,11/1/2019 16:04,11/1/2019 16:23,264,254,
B00457,11/1/2019 16:34,11/1/2019 17:09,264,169,
B00457,11/1/2019 16:11,11/1/2019 16:18,264,47,
B00457,11/1/2019 16:31,11/1/2019 17:19,264,247,
B00457,11/1/2019 16:26,11/1/2019 16:27,264,147,
B00457,11/1/2019 16:23,11/1/2019 16:59,264,147,
B00472,11/1/2019 16:28,11/1/2019 18:23,264,264,
B00477,11/1/2019 16:22,11/1/2019 16:38,112,234,
B00477,11/1/2019 16:15,11/1/2019 16:17,234,68,
B00477,11/1/2019 16:23,11/1/2019 17:36,236,132,
B00477,11/1/2019 16:55,11/1/2019 17:30,166,265,
B00477,11/1/2019 16:38,11/1/2019 17:20,112,263,
B00477,11/1/2019 16:45,11/1/2019 16:45,264,264,
B00477,11/1/2019 16:47,11/1/2019 18:26,229,200,
B00477,11/1/2019 16:32,11/1/2019 16:52,229,255,
B00477,11/1/2019 16:59,11/1/2019 17:46,146,132,
B00477,11/1/2019 16:54,11/1/2019 18:28,132,48,
B00477,11/1/2019 16:45,11/1/2019 17:32,196,210,
B00477,11/1/2019 16:57,11/1/2019 16:58,144,239,
B00531,11/1/2019 16:20,11/1/2019 16:51,89,123,
B00531,11/1/2019 16:04,11/1/2019 17:56,265,178,
B00531,11/1/2019 16:26,11/1/2019 16:38,123,210,
B00536,11/1/2019 16:28,11/1/2019 16:43,264,39,
B00536,11/1/2019 16:19,11/1/2019 16:28,264,39,
B00536,11/1/2019 16:45,11/1/2019 16:54,264,91,
B00536,11/1/2019 16:46,11/1/2019 17:03,264,62,
B00536,11/1/2019 16:06,11/1/2019 16:12,264,91,
B00536,11/1/2019 16:53,11/1/2019 17:06,264,85,
B00559,11/1/2019 16:35,11/1/2019 16:43,149,165,
B00597,11/1/2019 16:46,11/1/2019 17:14,264,264,
B00597,11/1/2019 16:45,11/1/2019 17:32,264,264,
B00608,11/1/2019 16:39,11/1/2019 17:50,264,264,
B00619,11/1/2019 16:39,11/1/2019 16:53,264,75,
B00619,11/1/2019 16:00,11/1/2019 16:01,264,127,
B00623,11/1/2019 16:57,11/1/2019 17:59,264,264,
B00623,11/1/2019 16:47,11/1/2019 18:16,264,264,
B00625,11/1/2019 16:22,11/1/2019 16:27,82,129,
B00625,11/1/2019 16:29,11/1/2019 16:41,173,173,
B00625,11/1/2019 16:02,11/1/2019 16:12,129,129,
B00628,11/1/2019 16:46,11/1/2019 18:38,230,265,
B00628,11/1/2019 16:12,11/1/2019 17:26,162,132,
B00628,11/1/2019 16:29,11/1/2019 17:41,132,161,
B00628,11/1/2019 16:58,11/1/2019 18:13,230,155,
B00628,11/1/2019 16:39,11/1/2019 17:42,234,132,
B00628,11/1/2019 16:51,11/1/2019 17:42,88,45,
B00628,11/1/2019 16:13,11/1/2019 17:44,231,132,
B00628,11/1/2019 16:27,11/1/2019 16:52,138,75,
B00628,11/1/2019 16:24,11/1/2019 16:41,161,237,
B00628,11/1/2019 16:22,11/1/2019 17:25,138,181,
B00647,11/1/2019 16:19,11/1/2019 16:23,264,254,
B00647,11/1/2019 16:31,11/1/2019 16:39,264,254,
B00647,11/1/2019 16:52,11/1/2019 17:07,264,51,
B00647,11/1/2019 16:09,11/1/2019 16:30,264,78,
B00647,11/1/2019 16:34,11/1/2019 17:12,264,18,
B00647,11/1/2019 16:43,11/1/2019 17:03,264,169,
B00647,11/1/2019 16:11,11/1/2019 16:23,264,51,
B00647,11/1/2019 16:58,11/1/2019 17:28,264,18,
B00647,11/1/2019 16:27,11/1/2019 16:36,264,182,
B00647,11/1/2019 16:45,11/1/2019 17:49,264,244,
B00647,11/1/2019 16:07,11/1/2019 16:30,264,174,
B00647,11/1/2019 16:37,11/1/2019 16:55,264,220,
B00647,11/1/2019 16:50,11/1/2019 17:02,264,74,
B00647,11/1/2019 16:57,11/1/2019 17:00,264,18,
B00647,11/1/2019 16:30,11/1/2019 16:34,264,51,
B00647,11/1/2019 16:01,11/1/2019 16:37,264,242,
B00647,11/1/2019 16:47,11/1/2019 17:02,264,3,
B00647,11/1/2019 16:03,11/1/2019 16:30,264,60,
B00647,11/1/2019 16:25,11/1/2019 17:00,264,242,
B00647,11/1/2019 16:06,11/1/2019 16:43,264,60,
B00647,11/1/2019 16:24,11/1/2019 16:53,264,18,
B00647,11/1/2019 16:14,11/1/2019 16:51,264,126,
B00647,11/1/2019 16:00,11/1/2019 16:37,264,81,
B00647,11/1/2019 16:05,11/1/2019 16:15,264,18,
B00647,11/1/2019 16:55,11/1/2019 17:18,264,182,
B00647,11/1/2019 16:30,11/1/2019 16:47,264,51,
B00647,11/1/2019 16:15,11/1/2019 17:02,264,81,
B00647,11/1/2019 16:18,11/1/2019 16:41,264,241,
B00647,11/1/2019 16:45,11/1/2019 16:48,264,116,
B00647,11/1/2019 16:42,11/1/2019 17:06,264,32,
B00647,11/1/2019 16:03,11/1/2019 16:15,264,241,
B00692,11/1/2019 16:05,11/1/2019 16:20,264,189,
B00692,11/1/2019 16:15,11/1/2019 16:43,264,91,
B00692,11/1/2019 16:19,11/1/2019 16:36,264,181,
B00693,11/1/2019 16:46,11/1/2019 17:16,264,138,
B00756,11/1/2019 16:30,11/1/2019 17:15,264,264,
B00756,11/1/2019 16:47,11/1/2019 17:06,264,264,
B00756,11/1/2019 16:03,11/1/2019 16:20,264,264,
B00756,11/1/2019 16:59,11/1/2019 17:11,264,264,
B00756,11/1/2019 16:36,11/1/2019 17:34,264,264,
B00756,11/1/2019 16:33,11/1/2019 17:07,264,264,
B00756,11/1/2019 16:43,11/1/2019 17:03,264,264,
B00756,11/1/2019 16:18,11/1/2019 16:44,264,264,
B00756,11/1/2019 16:16,11/1/2019 16:59,264,264,
B00756,11/1/2019 16:10,11/1/2019 16:54,264,264,
B00811,11/1/2019 16:29,11/1/2019 17:04,264,75,
B00811,11/1/2019 16:30,11/1/2019 16:53,264,169,
B00811,11/1/2019 16:38,11/1/2019 18:19,264,259,
B00821,11/1/2019 16:58,11/1/2019 17:08,264,63,
B00821,11/1/2019 16:00,11/1/2019 16:18,264,76,
B00821,11/1/2019 16:17,11/1/2019 16:28,264,177,
B00821,11/1/2019 16:43,11/1/2019 16:57,264,37,
B00821,11/1/2019 16:04,11/1/2019 16:11,264,258,
B00821,11/1/2019 16:26,11/1/2019 16:44,264,198,
B00821,11/1/2019 16:26,11/1/2019 16:36,264,258,
B00821,11/1/2019 16:31,11/1/2019 17:04,264,222,
B00821,11/1/2019 16:31,11/1/2019 16:45,264,63,
B00821,11/1/2019 16:09,11/1/2019 16:16,264,63,
B00821,11/1/2019 16:39,11/1/2019 16:57,264,76,
B00821,11/1/2019 16:14,11/1/2019 16:48,264,63,
B00821,11/1/2019 16:13,11/1/2019 17:01,264,63,
B00821,11/1/2019 16:12,11/1/2019 16:33,264,35,
B00821,11/1/2019 16:53,11/1/2019 17:05,264,76,
B00821,11/1/2019 16:33,11/1/2019 16:36,264,76,
B00821,11/1/2019 16:54,11/1/2019 17:01,264,258,
B00821,11/1/2019 16:28,11/1/2019 16:49,264,37,
B00821,11/1/2019 16:03,11/1/2019 16:11,264,124,
B00821,11/1/2019 16:32,11/1/2019 16:34,264,63,
B00821,11/1/2019 16:44,11/1/2019 16:49,264,76,
B00827,11/1/2019 16:00,11/1/2019 16:18,264,181,
B00827,11/1/2019 16:42,11/1/2019 17:02,264,178,
B00827,11/1/2019 16:22,11/1/2019 16:46,264,133,
B00827,11/1/2019 16:54,11/1/2019 17:11,264,123,
B00827,11/1/2019 16:53,11/1/2019 17:26,264,210,
B00837,11/1/2019 16:45,11/1/2019 17:39,264,264,
B00837,11/1/2019 16:31,11/1/2019 17:02,264,264,
B00837,11/1/2019 16:30,11/1/2019 17:19,264,264,
B00837,11/1/2019 16:24,11/1/2019 16:54,264,264,
B00837,11/1/2019 16:24,11/1/2019 17:30,264,264,
B00837,11/1/2019 16:49,11/1/2019 19:27,264,264,
B00837,11/1/2019 16:39,11/1/2019 17:31,264,264,
B00837,11/1/2019 16:04,11/1/2019 16:47,264,264,
B00837,11/1/2019 16:49,11/1/2019 18:10,264,264,
B00837,11/1/2019 16:00,11/1/2019 19:15,264,264,
B00837,11/1/2019 16:46,11/1/2019 18:19,264,264,
B00837,11/1/2019 16:35,11/1/2019 16:35,264,264,
B00837,11/1/2019 16:15,11/1/2019 16:55,264,264,
B00837,11/1/2019 16:11,11/1/2019 16:46,264,264,
B00837,11/1/2019 16:24,11/1/2019 20:45,264,264,
B00837,11/1/2019 16:02,11/1/2019 17:28,264,264,
B00837,11/1/2019 16:55,11/1/2019 18:18,264,264,
B00837,11/1/2019 16:11,11/1/2019 17:24,264,264,
B00837,11/1/2019 16:29,11/1/2019 17:45,264,264,
B00837,11/1/2019 16:35,11/1/2019 17:24,264,264,
B00837,11/1/2019 16:47,11/1/2019 20:23,264,264,
b00855,11/1/2019 16:15,11/1/2019 16:30,86,264,
b00855,11/1/2019 16:40,11/1/2019 17:30,86,264,
b00855,11/1/2019 16:15,11/1/2019 16:45,86,264,
b00855,11/1/2019 16:00,11/1/2019 17:30,86,117,
B00856,11/1/2019 16:57,11/1/2019 17:17,264,76,
B00856,11/1/2019 16:48,11/1/2019 17:26,264,177,
B00856,11/1/2019 16:10,11/1/2019 16:54,264,76,
B00856,11/1/2019 16:18,11/1/2019 16:27,264,76,
B00856,11/1/2019 16:30,11/1/2019 16:39,264,49,
B00856,11/1/2019 16:48,11/1/2019 17:34,264,71,
B00856,11/1/2019 16:45,11/1/2019 17:37,264,35,
B00856,11/1/2019 16:02,11/1/2019 16:23,264,177,
B00856,11/1/2019 16:08,11/1/2019 16:33,264,71,
B00856,11/1/2019 16:07,11/1/2019 16:27,264,177,
B00856,11/1/2019 16:08,11/1/2019 16:18,264,76,
B00856,11/1/2019 16:37,11/1/2019 16:44,264,35,
B00856,11/1/2019 16:23,11/1/2019 16:32,264,35,
B00856,11/1/2019 16:45,11/1/2019 18:15,264,20,
B00856,11/1/2019 16:35,11/1/2019 16:40,264,39,
B00856,11/1/2019 16:56,11/1/2019 17:00,264,39,
B00856,11/1/2019 16:32,11/1/2019 16:55,264,62,
B00856,11/1/2019 16:12,11/1/2019 16:22,264,77,
B00856,11/1/2019 16:03,11/1/2019 16:17,264,222,
B00856,11/1/2019 16:32,11/1/2019 16:53,264,177,
B00856,11/1/2019 16:38,11/1/2019 16:43,264,39,
B00856,11/1/2019 16:51,11/1/2019 16:59,264,85,
B00856,11/1/2019 16:20,11/1/2019 17:00,264,35,
B00856,11/1/2019 16:19,11/1/2019 16:26,264,76,
B00856,11/1/2019 16:07,11/1/2019 16:31,264,177,
B00856,11/1/2019 16:03,11/1/2019 16:18,264,39,
B00856,11/1/2019 16:20,11/1/2019 16:43,264,61,
B00856,11/1/2019 16:54,11/1/2019 17:00,264,35,
B00856,11/1/2019 16:50,11/1/2019 17:04,264,76,
B00856,11/1/2019 16:22,11/1/2019 16:29,264,35,
B00856,11/1/2019 16:42,11/1/2019 16:54,264,76,
B00856,11/1/2019 16:13,11/1/2019 16:47,264,123,
B00856,11/1/2019 16:05,11/1/2019 16:08,264,63,
B00856,11/1/2019 16:19,11/1/2019 16:26,264,77,
B00856,11/1/2019 16:22,11/1/2019 16:29,264,72,
B00856,11/1/2019 16:10,11/1/2019 16:44,264,17,
B00856,11/1/2019 16:58,11/1/2019 17:40,264,76,
B00856,11/1/2019 16:13,11/1/2019 16:20,264,77,
B00856,11/1/2019 16:40,11/1/2019 16:52,264,76,
B00856,11/1/2019 16:05,11/1/2019 16:14,264,76,
B00856,11/1/2019 16:06,11/1/2019 16:33,264,165,
B00856,11/1/2019 16:09,11/1/2019 16:37,264,77,
B00856,11/1/2019 16:44,11/1/2019 17:07,264,85,
B00856,11/1/2019 16:19,11/1/2019 16:31,264,62,
B00856,11/1/2019 16:57,11/1/2019 17:03,264,35,
B00856,11/1/2019 16:36,11/1/2019 16:59,264,91,
B00856,11/1/2019 16:34,11/1/2019 17:05,264,265,
B00856,11/1/2019 16:53,11/1/2019 17:18,264,61,
B00856,11/1/2019 16:07,11/1/2019 16:20,264,72,
B00856,11/1/2019 16:50,11/1/2019 16:55,264,76,
